,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
218,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
219,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
220,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
221,1,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
222,0,21,0,0,0,687,0,21,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
223,1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
224,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
225,0,37,0,286,0,1022,15,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
226,0,34,0,648,0,371,38,0,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
227,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
228,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
229,0,19,0,1,1378,63,163,659,0,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
230,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
231,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
232,1,12,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
233,0,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
234,0,34,0,1729,17,0,442,1298,2,1,0,0,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
235,0,10,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
236,0,0,0,425,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
237,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
238,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
239,0,21,0,15,345,18,486,0,1,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
240,0,37,0,4105,2081,1,118,446,2,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
241,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
242,0,17,0,441,0,131,315,5,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
243,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
244,0,35,0,0,6442,672,238,60,0,4,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
245,1,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
246,0,17,0,760,752,0,16,2471,2,2,0,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
247,0,39,0,0,547,0,1121,4641,0,2,0,3,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
248,1,56,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
249,0,35,0,3424,20,0,442,1130,2,1,0,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
250,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
251,0,29,0,0,0,288,395,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
252,0,15,0,4922,0,2427,0,0,2,0,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
253,0,37,0,1063,133,99,2,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
254,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
255,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
256,0,18,0,4,9352,0,10,46,1,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
257,0,61,0,2221,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
258,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
259,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
260,0,65,0,0,804,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
261,0,27,0,286,0,1023,0,0,2,0,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
262,1,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
263,0,32,0,2543,1,55,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
264,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
265,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
266,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
267,0,16,0,0,379,0,2488,1,0,1,0,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
268,0,41,0,0,1032,0,0,32,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
269,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
270,0,16,0,0,492,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
271,0,17,0,0,24,673,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
272,0,40,0,5,0,3,447,424,1,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
273,1,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
274,1,53,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
275,1,42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
276,0,31,0,0,428,66,1154,1025,0,1,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
277,0,18,0,1644,430,158,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
278,0,51,1,755,6,284,102,518,2,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
279,0,20,0,0,0,1281,8,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
280,0,19,0,0,0,1435,15,0,0,0,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
281,0,22,0,499,46,174,61,7,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
282,0,41,0,0,1528,11,10243,17,0,3,1,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
283,0,28,0,0,1048,1469,0,22,0,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
285,1,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
286,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
287,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
288,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
289,0,25,1,30,5718,0,0,1385,1,4,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
290,0,45,0,0,0,1057,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
291,0,19,0,0,77,0,532,256,0,1,0,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
292,0,16,0,72,4,1456,-62,0,1,1,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
293,1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
294,1,38,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
295,1,27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
296,0,36,0,748,0,222,0,0,2,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
297,0,21,0,1045,90,1110,333,0,2,1,2,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
299,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
300,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
301,0,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
302,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
303,0,32,0,632,0,0,2,0,2,0,0,1,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
304,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
305,0,79,0,0,0,881,7,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
306,0,19,0,0,0,691,0,57,0,0,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
307,1,30,0,0,0,0,0,-159,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
308,0,13,0,1,875,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
309,0,53,0,596,0,1608,505,0,2,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
310,0,40,0,710,379,264,0,5,2,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
311,0,32,0,1279,0,20,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
312,1,31,0,0,-135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
313,0,63,0,13,1415,0,170,21,1,3,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
314,0,18,0,744,0,54,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
315,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
316,0,14,0,9,0,1790,8,31,1,0,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
317,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
318,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
319,0,58,0,0,0,46,755,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
320,0,22,0,0,65,221,5,304,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
321,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
322,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
323,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
324,0,15,0,1344,0,1020,0,1,2,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
325,0,42,0,466,0,583,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
326,1,24,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
327,0,19,0,0,1502,1,874,437,0,3,0,3,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
328,1,26,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
329,1,29,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
330,0,15,0,0,437,0,2,4679,0,1,0,1,3,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
331,0,38,0,1,2352,1604,66,2583,0,3,3,1,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
332,1,49,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
333,1,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
334,0,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
335,0,19,0,1661,0,350,336,231,2,0,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
336,0,46,0,17,43,659,40,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
337,0,21,0,559,725,3,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
338,0,29,0,0,0,33,539,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
339,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
340,0,44,0,14,0,1817,2,171,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
341,0,19,0,720,0,7,0,32,2,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
342,0,29,0,60,480,5,0,276,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
343,0,25,0,266,98,748,169,6,2,1,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
344,0,41,0,0,885,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
345,0,19,0,114,163,1487,1,223,0,1,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
346,0,33,0,4,153,892,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
347,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
348,1,44,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
349,0,21,0,0,0,0,787,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
350,0,32,0,530,0,1195,11,788,2,0,2,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
351,1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
352,0,32,0,1705,0,175,434,172,2,0,1,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
353,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
354,1,21,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
355,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
356,0,31,0,0,1029,1247,0,52,0,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
357,0,22,0,3,2490,0,1197,144,1,3,0,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
358,1,74,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
359,0,53,0,472,3,0,1935,2505,2,1,0,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
360,1,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
361,0,23,0,0,4733,0,1412,4419,0,4,0,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
362,1,36,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
363,0,18,0,178,0,11,478,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
364,1,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
365,0,48,0,1,14,2,3717,0,0,1,1,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
366,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
367,0,34,0,0,3410,0,0,1456,0,3,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
368,0,27,0,0,1288,0,1342,3506,0,2,0,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
369,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
370,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
371,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
372,1,18,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
373,0,23,0,0,1857,1,386,15940,0,3,0,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
374,0,26,0,0,3326,3,621,51,0,3,1,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
375,1,46,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
376,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
377,0,25,0,0,1641,20,1663,10,0,3,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
378,1,50,0,0,0,0,-70,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
379,0,28,0,2,372,0,0,506,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
380,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
381,0,29,1,149,1704,0,7402,14,1,3,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
382,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
383,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
384,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
385,0,47,0,3682,3636,24,83,580,2,4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
386,0,28,0,830,0,278,3,2,2,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
387,1,38,0,0,-319,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
388,0,22,1,2227,324,47,812,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
389,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
390,0,21,0,0,2673,0,1678,30,0,3,0,3,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
391,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
392,1,67,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
393,0,39,0,182,148,35,23,277,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
394,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
395,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
396,0,29,0,0,699,377,3858,6,0,2,1,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
397,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
398,0,23,0,2577,0,0,0,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
399,0,41,0,0,171,80,2393,4,0,1,1,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
400,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
401,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
402,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
403,0,14,0,698,0,0,1,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
404,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
405,1,24,0,0,-160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
406,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
407,0,28,0,869,0,2,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
408,0,59,0,0,2935,529,21,462,0,3,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
409,0,20,0,2024,0,269,13,0,2,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
410,1,23,0,0,0,0,0,-228,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
411,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
412,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
413,0,36,0,3160,0,12,0,-205,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
414,1,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
415,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
416,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
417,0,24,0,780,0,0,2,6,2,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
418,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
419,1,45,0,0,0,0,0,-122,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
420,0,23,0,299,4958,299,0,93,2,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
421,0,59,0,0,0,0,7,833,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
422,0,28,0,0,0,762,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
423,0,61,0,1399,0,693,0,0,2,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
424,1,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
425,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
426,0,51,0,0,54,0,22,5915,0,1,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
427,0,26,0,61,1124,59,2217,622,1,2,1,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
428,0,44,0,589,0,235,20,31,2,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
429,0,46,0,1246,0,3767,1,0,2,0,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
430,0,32,0,176,0,2851,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
431,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
432,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
433,1,52,0,0,0,117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
434,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
435,0,14,0,0,1277,0,241,502,0,2,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
436,0,21,0,0,0,644,35,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
437,1,42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
438,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
