,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,Transported,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
211,1,24,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
212,1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
213,0,21,0,0,2,665,0,9,0,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
214,0,32,1,181,0,5,1634,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
215,1,58,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
216,0,24,0,4,7,0,713,79,1,1,0,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
217,0,30,0,85,0,1,1720,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
218,1,27,0,0,-690,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
219,0,32,0,56,0,256,1438,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
220,0,43,0,415,888,0,0,0,1,2,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
221,1,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
222,0,37,0,637,0,0,92,319,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
223,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
224,0,33,0,0,1249,0,4812,1116,0,2,0,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
225,0,18,0,313,1,691,283,0,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
226,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
227,1,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
228,1,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
229,0,46,0,0,3571,0,0,7,0,3,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
230,0,33,0,0,86,796,584,10912,0,1,2,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
231,0,21,0,2947,0,287,27,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
232,0,33,0,0,1,0,8620,1063,0,0,0,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
233,1,47,0,129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
234,1,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
235,0,30,0,335,695,541,0,0,2,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
236,0,29,0,272,615,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
237,0,21,0,702,172,408,2,6,2,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
238,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
239,0,21,0,1664,0,341,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
240,1,60,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
241,0,22,0,0,0,313,299,92,0,0,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
242,0,26,0,0,4810,0,981,2054,0,4,0,3,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
243,0,26,0,66,29,0,0,803,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
244,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
245,1,39,0,0,0,0,332,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
246,0,13,0,118,0,0,754,1,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
247,0,47,0,0,231,592,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
248,0,63,0,0,25,128,0,1240,0,1,1,0,2,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
249,1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
250,0,50,0,44,2390,0,53,0,1,3,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
251,0,35,0,0,0,0,888,462,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
252,0,45,0,0,97,0,14,333,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
253,0,19,0,0,0,2078,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
254,0,21,0,0,918,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
255,1,29,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
256,0,22,0,146,654,1,0,2,1,2,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
257,1,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
258,1,42,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
259,0,57,0,3,1281,29,162,13,1,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
260,1,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,0,28,0,0,587,32,6,1460,0,2,1,1,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
262,0,19,0,0,0,0,0,828,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
263,1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
264,0,26,0,0,4458,0,1157,262,0,4,0,3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
265,1,17,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
266,0,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
267,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
268,0,40,0,0,6500,88,1090,0,0,4,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
269,1,50,0,0,0,0,356,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
270,0,24,0,90,2,1324,17,0,1,1,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
271,1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
272,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
273,0,23,0,0,0,15,0,1370,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
274,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
275,0,28,0,0,422,0,1851,5166,0,1,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
276,0,23,0,0,584,0,20,2469,0,2,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
277,0,23,0,368,175,259,1,101,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
278,0,18,0,0,0,1359,0,0,0,0,3,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
279,0,18,0,1194,0,157,6,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
280,0,67,0,305,230,0,4476,241,0,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,0,60,0,7,540,1,0,4,1,2,0,0,1,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
282,1,20,0,0,0,-37,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
283,0,49,0,331,0,0,318,0,2,0,0,2,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
285,0,26,0,386,0,74,0,1330,2,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
286,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
287,0,24,0,0,2628,319,170,0,0,3,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
288,1,20,0,0,0,0,0,280,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
289,0,18,0,0,2,0,728,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
290,0,21,0,0,5,3,0,630,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
291,0,59,1,1018,0,209,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
292,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
293,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
294,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
295,0,19,0,17,0,784,0,2,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
296,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
297,0,32,0,247,4651,0,46,202,1,4,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
298,0,33,0,443,317,0,148,1260,2,1,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
299,0,25,0,0,0,251,0,552,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
300,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
301,0,29,0,5715,2,211,1476,0,2,1,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
302,0,44,0,695,1,16,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
303,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
304,0,19,0,417,349,634,3,1057,2,1,2,1,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
306,1,18,0,0,0,-51,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
307,1,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
308,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
309,0,31,0,121,0,0,274,907,1,0,0,2,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
310,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
311,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
312,0,27,0,434,0,1434,0,0,2,0,3,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
313,0,22,0,142,2876,202,3,0,1,3,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
314,0,36,0,520,0,1865,0,0,2,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
315,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
316,0,23,0,2001,0,2975,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
317,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
318,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
319,0,41,0,259,1198,0,124,572,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
320,1,50,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
321,1,32,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
322,0,26,0,148,0,453,0,88,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
323,0,15,0,358,212,33,0,112,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
324,0,33,0,0,36,0,280,417,0,1,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
325,0,26,0,0,0,0,685,21,0,0,0,3,1,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
326,0,26,0,2832,107,4447,15,4,2,1,3,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
327,1,61,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
328,0,24,0,0,0,592,177,58,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
329,0,30,0,0,95,0,441,1023,0,1,0,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
330,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
331,0,24,0,0,5,0,2766,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
332,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
333,0,20,0,0,0,558,0,230,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
334,0,22,0,116,0,786,6,0,1,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
335,0,63,0,0,1068,0,176,8188,0,2,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
336,0,18,0,17,215,4,5132,697,1,1,1,4,2,0,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
337,1,21,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
338,0,79,0,5649,235,7,2579,2175,2,1,1,4,2,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
339,1,56,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
340,1,13,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
341,0,33,0,0,2491,6,1173,1059,0,3,1,3,2,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
342,1,32,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
343,0,31,0,198,0,591,0,164,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
344,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
345,1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
346,1,38,0,0,0,98,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
347,0,23,0,348,0,0,4,368,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
348,0,28,0,82,773,0,3693,140,1,2,0,4,1,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
349,1,34,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
350,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
351,0,14,0,3,0,881,25,0,1,0,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
352,0,23,0,13,747,0,0,128,1,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
353,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
354,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
355,0,18,0,391,44,356,0,0,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
356,0,27,1,69,5728,0,0,987,1,4,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
357,0,48,0,0,111,0,1508,0,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
358,0,31,1,0,11003,552,8157,5688,0,4,1,4,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
359,0,61,0,1,608,0,3835,1,0,2,0,4,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
360,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
361,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
362,0,22,0,28,420,36,6011,3,1,1,1,4,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
363,0,30,1,1056,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
364,0,30,0,1770,0,0,13,0,2,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
365,1,32,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
366,0,43,1,353,896,0,0,2,2,2,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
367,0,17,0,177,374,0,310,7,1,0,0,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
368,0,23,0,244,21,0,0,1699,0,1,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
369,0,20,0,0,465,0,5,223,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
370,1,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
371,0,35,0,1134,113,52,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
372,0,31,0,0,0,1116,2,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
373,0,21,0,0,150,0,567,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
374,0,16,0,691,0,101,140,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
375,0,60,0,0,7255,5952,1537,0,0,4,3,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
376,0,18,0,0,157,0,352,60,0,1,0,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
377,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
378,1,68,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
379,0,22,0,0,1170,0,5467,1241,0,2,0,4,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
380,1,59,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
381,0,39,0,8,3584,0,13,57,1,3,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
382,0,37,0,1094,2,26,34,1,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
383,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
384,1,31,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
385,0,31,0,417,805,7185,562,792,2,1,3,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
386,0,29,0,0,4118,0,715,3139,0,4,0,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
387,0,20,0,2,10116,0,2,225,0,4,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
388,1,46,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
389,0,29,0,0,1026,0,16,0,0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
390,1,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
391,0,17,0,1483,10,0,0,0,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
392,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
393,0,47,0,4,891,0,2962,3656,1,2,0,4,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
394,1,45,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
395,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
396,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
397,0,56,0,46,11,0,622,0,1,1,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
398,0,39,0,382,0,22,467,0,2,0,1,2,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
399,0,40,0,7,0,840,26,0,1,0,2,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
400,1,40,0,11,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
401,0,34,0,418,5637,45,1936,56,0,4,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
402,0,32,0,0,0,0,722,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
403,0,35,0,7,1043,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
404,0,32,1,2484,429,102,0,0,2,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
405,0,26,1,1869,0,136,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
406,0,25,0,1352,0,0,24,799,2,0,0,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
407,0,26,0,0,0,0,77,715,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
408,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
409,0,22,0,9,0,795,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
410,0,24,0,757,0,0,32,0,2,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
411,1,32,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
412,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
413,1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
414,1,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
415,1,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
416,1,74,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
417,0,28,1,5,4288,0,745,5,1,4,0,3,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
418,1,42,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
419,1,43,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
420,0,55,0,210,185,188,59,73,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
421,0,19,0,0,0,747,26,0,0,0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
422,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
423,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
424,1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
